age,education_num,race,sex,hours_per_week
39,9,White,Male,40
54,9,White,Female,43
32,10,White,Male,40
23,9,White,Male,40
42,2,White,Male,40
62,6,White,Female,30
28,10,White,Male,35
28,9,White,Male,40
35,12,White,Male,40
19,10,White,Female,40
27,9,Black,Male,35
54,2,White,Male,50
19,9,White,Female,35
27,10,White,Female,30
30,9,White,Male,50
35,12,White,Female,35
66,5,White,Male,40
19,10,White,Female,20
30,9,White,Male,40
32,13,White,Male,40
31,10,White,Female,40
26,11,Black,Male,65
44,10,White,Female,25
52,13,White,Male,50
30,10,White,Male,40
32,9,White,Female,60
19,9,White,Male,40
33,9,White,Male,30
20,10,White,Male,40
61,4,White,Male,40
33,10,Black,Female,35
24,10,White,Female,35
31,13,White,Male,60
20,9,White,Female,20
32,11,White,Female,50
29,12,White,Female,40
61,6,White,Male,24
48,9,White,Female,50
29,12,White,Female,40
61,8,Black,Male,52
34,10,Black,Male,48
22,12,White,Female,15
32,9,White,Male,40
38,9,White,Male,40
27,10,White,Female,40
26,9,Asian-Pac-Islander,Male,40
35,9,White,Male,40
62,9,White,Female,40
28,9,White,Female,40
50,9,Black,Male,40
34,13,White,Male,50
37,9,White,Male,40
63,2,White,Female,44
35,5,Black,Male,40
55,13,White,Male,40
40,9,White,Female,40
25,9,Other,Male,50
51,10,White,Male,40
37,13,White,Male,40
54,13,White,Male,55
47,10,White,Male,40
26,13,White,Female,40
46,11,White,Male,40
24,8,White,Male,40
19,4,White,Male,80
35,9,White,Male,40
36,13,Black,Male,35
18,8,White,Female,20
46,14,White,Male,40
30,9,Black,Female,32
29,9,Black,Female,40
65,9,Black,Female,20
41,14,White,Female,40
34,13,White,Male,40
58,4,Black,Male,40
39,9,Black,Female,40
21,10,White,Female,40
31,9,White,Male,50
33,16,White,Male,50
28,13,White,Male,60
32,9,Black,Female,35
32,13,White,Male,55
31,9,Black,Female,40
41,15,White,Male,40
48,13,Asian-Pac-Islander,Male,45
27,9,White,Male,40
45,9,Black,Female,40
34,9,White,Male,50
17,6,White,Female,10
25,9,Black,Male,23
34,13,White,Female,62
33,9,White,Female,40
21,10,White,Female,20
22,9,White,Male,50
61,10,White,Male,42
40,9,White,Female,30
58,10,White,Male,12
30,10,White,Male,58
24,9,White,Male,60
52,8,White,Male,50
50,9,White,Female,40
49,10,Black,Male,30
22,9,White,Female,40
32,13,White,Female,35
21,10,White,Female,40
25,10,White,Female,50
34,9,White,Male,45
48,6,White,Male,45
61,9,White,Female,99
21,10,Black,Female,40
20,4,White,Female,52
30,10,White,Male,40
44,9,White,Male,40
44,9,Black,Male,60
29,9,White,Male,60
31,15,White,Female,35
35,9,White,Male,40
27,9,White,Male,40
26,13,White,Female,45
37,5,White,Male,70
33,13,White,Male,40
44,4,White,Female,55
34,13,White,Male,40
28,12,White,Male,5
30,10,White,Female,45
41,13,White,Male,35
23,13,White,Female,40
19,9,White,Male,70
48,2,White,Male,50
26,10,White,Male,20
32,13,Black,Male,40
26,9,White,Female,48
36,14,White,Male,55
49,9,White,Male,40
33,9,Black,Male,40
54,14,White,Male,40
36,9,White,Male,55
41,9,White,Male,48
27,13,White,Male,35
68,13,White,Male,35
21,10,White,Male,75
56,9,White,Male,40
40,11,White,Male,60
46,9,White,Male,40
55,5,White,Female,45
43,5,Black,Male,40
46,9,White,Male,40
51,10,Amer-Indian-Eskimo,Male,60
19,10,White,Female,15
67,16,White,Female,50
31,9,White,Male,40
27,13,White,Male,50
21,10,White,Female,40
36,9,White,Male,50
23,9,White,Female,16
62,14,White,Female,40
31,13,Black,Male,50
52,13,White,Male,40
39,9,White,Male,40
24,13,White,Male,30
55,9,White,Male,40
38,9,White,Male,40
36,9,White,Male,40
17,7,Black,Female,15
27,9,White,Female,40
30,10,Black,Male,40
43,9,White,Female,40
51,7,Black,Female,30
47,13,White,Female,35
49,16,White,Female,50
34,9,White,Male,48
19,9,White,Male,60
79,16,White,Male,6
28,10,White,Male,40
41,10,White,Male,50
21,10,White,Male,50
31,13,White,Female,40
45,9,White,Male,45
23,9,White,Male,50
32,10,White,Male,50
67,7,White,Male,40
32,14,White,Male,55
35,9,White,Male,50
29,10,White,Male,40
38,9,White,Male,40
38,10,White,Male,60
18,9,White,Male,30
47,9,White,Male,24
22,9,White,Female,40
21,10,White,Male,48
27,13,White,Male,50
28,10,Asian-Pac-Islander,Female,30
32,15,White,Male,40
40,15,White,Male,55
23,13,White,Female,40
25,10,White,Male,40
44,10,White,Male,60
43,9,White,Female,25
31,13,White,Male,55
33,10,White,Male,40
41,9,White,Male,40
29,14,White,Male,30
32,12,White,Male,40
78,4,White,Male,15
64,9,White,Male,40
58,13,White,Male,50
55,8,White,Male,30
20,9,White,Female,40
35,10,White,Male,40
27,9,White,Male,40
37,9,White,Male,50
42,11,White,Female,40
47,8,White,Male,35
29,9,Black,Female,40
33,2,White,Female,24
44,10,Black,Female,40
70,3,White,Female,40
25,9,White,Male,78
24,13,White,Female,10
42,13,Black,Female,40
53,13,Black,Male,50
39,13,Black,Female,60
72,9,White,Male,40
43,5,White,Female,44
25,10,White,Male,40
37,12,White,Male,45
27,9,White,Female,40
39,16,White,Male,50
64,9,White,Male,24
29,9,White,Male,50
50,13,White,Male,50
33,3,White,Female,40
18,9,White,Female,20
20,7,White,Male,32
32,10,White,Female,50
45,10,White,Female,40
48,9,Black,Female,40
20,10,White,Female,40
23,9,White,Female,40
34,13,White,Male,48
43,13,White,Male,40
44,13,Asian-Pac-Islander,Male,40
47,10,Black,Male,40
47,9,Black,Female,40
46,2,Amer-Indian-Eskimo,Female,20
19,9,White,Female,40
51,9,White,Male,40
41,9,White,Male,40
37,7,Black,Female,40
31,9,White,Male,40
25,9,White,Male,40
46,10,White,Male,40
53,9,White,Male,45
47,16,White,Female,40
28,9,White,Male,50
60,10,White,Male,46
43,9,White,Male,40
45,9,White,Male,50
28,6,White,Male,40
19,7,White,Male,30
51,15,Other,Male,70
19,9,White,Male,35
64,16,White,Male,60
44,16,White,Male,60
21,9,White,Male,48
33,9,White,Male,40
63,13,Asian-Pac-Islander,Male,40
44,9,Black,Female,40
44,14,White,Male,35
28,9,White,Female,70
24,13,White,Male,40
20,10,Black,Female,20
21,10,White,Female,24
20,9,White,Male,40
21,9,Amer-Indian-Eskimo,Male,40
34,10,Black,Male,52
17,7,White,Female,15
35,7,Black,Female,40
26,9,White,Male,40
35,9,White,Male,70
25,9,White,Male,40
27,10,White,Male,40
52,11,White,Male,40
43,13,White,Female,50
36,14,White,Male,50
37,9,White,Male,40
58,9,White,Female,40
25,12,White,Male,45
54,14,White,Male,40
42,10,White,Male,60
65,13,White,Male,65
44,9,Asian-Pac-Islander,Female,45
61,3,White,Male,40
29,9,Amer-Indian-Eskimo,Male,40
34,10,White,Male,40
24,10,White,Female,40
40,12,White,Male,42
42,15,White,Male,60
50,9,White,Male,40
18,9,White,Female,20
49,9,White,Male,40
38,9,White,Male,40
41,9,Black,Male,45
70,10,White,Male,5
51,10,White,Male,40
24,13,White,Female,40
57,9,White,Male,48
22,10,White,Female,20
31,10,White,Male,40
28,10,White,Female,40
45,9,White,Male,50
39,9,White,Male,40
26,10,White,Female,40
38,9,Black,Male,40
38,14,Black,Male,60
19,9,White,Male,20
36,9,White,Male,40
30,9,White,Male,44
28,14,White,Male,40
53,5,Black,Male,40
32,13,White,Male,38
57,15,White,Male,60
47,14,White,Female,40
36,10,White,Male,56
21,7,White,Female,38
25,13,White,Male,40
37,9,White,Female,40
31,9,White,Female,30
43,9,White,Male,50
61,9,White,Female,25
56,10,White,Male,35
35,13,Asian-Pac-Islander,Male,40
59,4,Black,Female,38
44,10,White,Male,55
47,14,White,Female,40
44,13,White,Male,55
64,10,White,Male,40
26,9,White,Male,45
53,13,White,Male,40
50,13,White,Male,40
30,9,White,Female,20
46,9,White,Female,44
45,9,White,Male,50
44,9,White,Female,40
59,10,White,Male,48
65,16,White,Male,40
23,9,Black,Female,40
33,10,Black,Female,38
34,9,White,Female,35
38,11,White,Female,40
62,13,White,Male,35
21,10,White,Male,40
41,9,White,Male,8
35,9,White,Male,40
62,10,White,Male,45
53,9,White,Male,40
69,10,White,Male,16
19,10,White,Female,16
47,13,White,Male,40
52,10,White,Male,90
54,9,White,Male,40
58,9,White,Male,10
30,9,White,Male,73
39,9,White,Female,25
73,13,White,Male,75
64,13,White,Male,40
32,9,White,Male,40
51,9,White,Male,40
57,13,White,Male,40
25,9,White,Male,40
53,9,Black,Male,40
39,10,White,Female,25
49,9,White,Female,16
23,13,White,Female,40
28,13,White,Male,55
46,14,White,Male,50
40,10,Black,Male,40
24,9,White,Male,50
20,9,White,Male,40
50,6,White,Male,8
24,13,White,Female,40
35,9,White,Male,40
33,13,White,Female,46
54,13,White,Male,40
35,9,White,Male,45
31,9,White,Male,40
47,10,White,Male,40
48,9,White,Female,20
33,11,White,Male,55
35,13,White,Male,40
20,10,White,Female,10
36,1,Black,Male,40
30,13,White,Female,55
39,10,White,Male,55
25,10,Amer-Indian-Eskimo,Male,40
40,9,White,Female,35
25,9,White,Male,40
33,9,White,Female,40
53,10,White,Male,40
18,7,White,Male,10
41,9,Black,Male,40
25,13,White,Male,50
66,4,White,Male,50
53,10,White,Female,40
27,9,White,Male,40
28,9,Black,Female,40
23,9,Black,Male,40
29,6,White,Male,80
26,10,White,Female,40
26,9,White,Male,42
26,5,White,Male,35
38,9,White,Male,40
36,3,White,Male,40
34,10,White,Male,45
32,9,White,Male,40
57,9,White,Male,50
31,10,White,Female,40
38,13,White,Female,38
39,9,Other,Female,40
35,9,White,Male,40
18,7,White,Female,20
75,10,White,Male,8
28,9,Black,Male,40
41,14,White,Female,55
39,5,White,Male,40
31,10,White,Male,40
38,9,White,Female,38
43,10,Black,Female,38
27,9,White,Male,40
42,14,Asian-Pac-Islander,Male,55
46,13,Black,Female,36
20,9,White,Female,40
42,10,White,Female,20
69,9,White,Female,40
47,11,White,Female,35
49,9,White,Male,40
20,10,White,Female,30
52,3,White,Female,15
33,3,White,Male,59
18,7,White,Female,6
55,9,White,Female,55
61,4,Black,Male,40
61,10,White,Male,40
39,13,White,Male,45
30,10,White,Male,40
61,9,Black,Female,40
36,12,White,Female,15
34,10,White,Male,50
53,14,Asian-Pac-Islander,Male,40
38,11,White,Female,36
46,13,White,Male,50
27,9,White,Male,40
32,7,White,Female,40
60,13,White,Female,60
23,13,White,Male,40
29,13,White,Female,50
22,9,White,Male,50
25,9,White,Male,35
29,13,White,Male,48
90,9,White,Male,30
37,9,White,Female,40
32,9,Black,Male,38
18,9,Black,Male,40
35,10,White,Female,65
50,5,White,Male,40
54,9,White,Male,40
43,13,White,Male,45
28,9,White,Male,65
51,5,White,Male,40
31,10,White,Male,42
69,9,Black,Female,40
57,13,White,Male,40
71,10,White,Female,14
28,6,White,Female,40
28,6,White,Male,80
25,9,White,Male,95
49,12,White,Male,30
52,5,White,Male,40
23,13,White,Male,40
32,3,White,Male,40
31,10,Asian-Pac-Islander,Female,50
30,9,White,Male,50
24,9,White,Male,60
45,12,White,Male,66
30,9,White,Male,40
52,13,White,Male,55
42,9,Black,Female,25
49,9,White,Male,40
20,9,White,Male,30
25,13,White,Female,40
41,5,White,Male,55
55,9,Black,Female,40
31,11,White,Male,50
25,13,Black,Female,40
32,9,White,Male,40
29,10,White,Male,40
37,9,Black,Female,40
52,4,White,Female,40
19,10,White,Female,15
21,10,White,Male,24
43,12,White,Male,40
39,10,White,Male,40
40,10,White,Male,40
54,2,White,Female,40
35,13,White,Male,40
34,11,White,Female,40
35,10,White,Male,40
57,16,Asian-Pac-Islander,Male,40
26,13,White,Female,40
55,13,White,Female,15
51,13,White,Female,40
35,12,Black,Male,30
31,9,White,Male,40
17,7,White,Female,8
38,9,White,Female,40
39,15,White,Male,50
29,9,White,Male,45
39,11,White,Female,40
42,10,White,Male,40
46,14,White,Male,50
73,4,White,Male,25
47,10,White,Female,40
28,9,White,Female,70
27,6,White,Male,40
38,15,White,Male,40
19,9,White,Male,35
60,11,White,Male,40
24,10,White,Male,40
52,7,White,Male,40
36,13,White,Female,45
26,14,White,Female,40
28,13,White,Male,16
38,13,White,Male,50
47,14,White,Male,50
50,13,White,Female,40
27,9,White,Male,40
47,10,White,Female,40
36,6,White,Female,40
49,9,Black,Male,40
68,10,White,Male,48
63,9,White,Female,40
36,9,White,Male,70
42,10,White,Female,35
28,14,Black,Female,45
68,9,White,Female,8
38,9,White,Female,22
43,13,White,Male,40
49,10,White,Male,40
59,9,White,Female,40
25,13,White,Male,40
26,12,White,Female,36
59,10,White,Female,48
34,10,White,Male,45
34,14,Asian-Pac-Islander,Male,43
67,9,White,Female,24
45,11,White,Female,44
64,4,Black,Male,40
51,14,White,Male,38
31,13,White,Male,55
42,13,White,Male,45
65,3,Asian-Pac-Islander,Male,40
23,10,White,Male,20
31,10,White,Male,45
33,6,White,Female,40
17,7,White,Male,35
63,14,White,Male,46
48,9,White,Male,60
45,12,White,Male,40
17,6,White,Male,10
26,9,White,Male,40
38,10,Black,Female,40
29,9,White,Female,40
44,10,White,Female,32
43,14,White,Male,40
39,13,White,Male,40
43,9,Black,Male,40
23,9,White,Female,45
19,9,Asian-Pac-Islander,Female,40
49,5,White,Male,40
52,10,White,Male,40
32,9,White,Male,50
38,13,White,Male,40
25,3,White,Female,25
44,10,White,Male,40
63,4,White,Male,40
42,9,Black,Female,60
21,10,White,Male,40
32,10,White,Male,40
24,9,White,Female,50
50,9,White,Male,40
26,13,White,Male,80
35,9,White,Male,35
31,13,White,Male,44
24,2,Other,Male,66
40,9,White,Male,56
31,13,White,Male,55
43,9,White,Male,40
44,9,White,Male,35
40,13,White,Female,40
75,3,White,Male,25
52,10,White,Male,42
51,3,White,Male,40
39,13,White,Male,40
40,12,White,Male,50
40,10,White,Male,35
33,9,White,Male,40
38,10,White,Male,60
29,11,White,Male,50
37,10,Black,Female,37
37,9,White,Male,45
19,9,White,Male,40
46,9,Black,Male,40
46,12,White,Male,40
37,10,Black,Male,30
34,10,Black,Female,40
38,10,White,Female,43
26,9,White,Male,40
34,13,White,Female,35
57,13,White,Male,40
33,7,White,Male,65
26,10,White,Male,40
20,9,White,Female,84
38,13,White,Male,60
61,10,White,Male,6
36,16,White,Male,45
61,9,White,Male,40
17,10,White,Male,16
40,10,Other,Male,40
18,7,White,Male,16
21,12,White,Female,32
41,9,White,Male,40
46,7,White,Female,40
55,9,White,Male,40
27,12,White,Male,52
39,9,White,Male,42
36,9,Black,Male,48
51,10,White,Male,40
27,13,White,Male,40
30,13,White,Male,40
42,9,White,Male,47
23,13,White,Female,20
56,11,White,Male,40
41,10,White,Male,50
49,9,White,Male,46
46,11,Amer-Indian-Eskimo,Female,60
54,9,White,Male,40
38,10,White,Male,43
45,15,Asian-Pac-Islander,Male,50
50,15,White,Male,30
22,10,White,Female,40
31,9,White,Male,40
27,9,White,Male,30
34,9,White,Male,40
46,7,White,Male,30
47,13,White,Male,60
36,11,Asian-Pac-Islander,Male,40
22,9,White,Male,40
51,9,White,Male,45
43,10,White,Male,30
54,10,White,Male,50
24,5,Black,Female,40
29,15,Asian-Pac-Islander,Male,55
40,10,White,Female,38
18,7,White,Male,20
31,13,White,Male,50
57,16,White,Male,40
32,14,Black,Female,40
48,14,White,Male,40
24,10,White,Male,35
24,12,White,Female,22
24,11,White,Male,40
49,13,White,Female,30
27,9,White,Male,70
37,10,White,Female,40
33,10,White,Male,60
19,10,White,Male,25
45,13,White,Female,40
54,14,White,Female,40
47,9,White,Male,40
22,10,Other,Female,22
20,9,White,Male,40
36,5,White,Male,40
49,9,White,Male,40
58,4,White,Male,40
20,10,White,Female,40
34,13,White,Female,40
36,14,White,Female,44
28,13,Black,Female,60
38,11,White,Male,40
32,7,Asian-Pac-Islander,Male,40
35,9,White,Male,60
51,12,White,Male,60
33,10,White,Male,45
71,14,White,Female,15
48,14,White,Male,40
53,9,White,Male,50
40,11,White,Male,40
64,9,White,Male,5
42,9,White,Male,48
25,9,White,Male,40
66,10,White,Female,50
59,14,White,Female,40
42,10,White,Male,55
24,9,White,Male,40
19,9,White,Female,25
26,10,White,Female,24
22,9,Black,Male,30
33,10,White,Male,40
63,7,White,Male,12
20,10,White,Male,30
33,3,White,Male,40
57,4,White,Female,45
56,9,White,Male,40
70,11,White,Male,24
42,9,White,Male,40
25,13,Black,Female,40
28,10,White,Male,40
80,9,White,Male,40
36,6,Black,Female,40
37,14,White,Male,40
38,9,White,Male,60
52,9,White,Female,35
49,9,White,Female,40
30,9,White,Male,40
36,10,Black,Male,50
70,15,White,Male,35
55,10,White,Male,62
25,13,White,Female,40
59,9,White,Female,40
22,10,White,Male,40
41,12,White,Male,50
62,9,White,Male,45
54,9,White,Female,40
38,9,Black,Female,40
52,9,White,Male,40
36,7,White,Male,40
74,9,White,Male,30
35,3,White,Female,15
41,8,Amer-Indian-Eskimo,Male,40
30,11,White,Female,40
25,9,White,Male,48
35,10,White,Male,60
38,13,White,Male,50
34,14,White,Male,40
48,14,White,Male,50
50,3,Asian-Pac-Islander,Female,15
19,9,White,Female,40
51,10,White,Male,40
39,13,White,Male,40
20,7,White,Female,40
17,7,White,Male,16
42,10,White,Male,50
25,10,Other,Female,25
36,9,White,Female,40
65,16,White,Female,40
32,13,White,Male,70
33,13,White,Male,45
32,10,Black,Female,20
25,9,White,Male,40
41,10,White,Female,40
44,9,White,Male,40
72,6,White,Male,12
36,9,White,Male,52
67,9,White,Male,20
28,9,White,Male,45
24,7,Other,Male,40
17,4,White,Male,8
32,13,Black,Female,30
67,7,White,Female,40
21,10,Asian-Pac-Islander,Male,10
51,14,Asian-Pac-Islander,Male,40
32,2,White,Male,40
39,10,White,Male,40
18,10,White,Female,35
50,13,White,Male,45
24,6,White,Female,15
21,10,White,Female,40
24,13,Asian-Pac-Islander,Female,16
34,11,White,Male,40
68,6,White,Male,35
49,6,Black,Male,32
50,9,Amer-Indian-Eskimo,Female,40
33,12,White,Female,40
18,10,White,Male,40
45,11,White,Female,55
20,9,White,Female,35
46,13,White,Male,37
64,9,White,Female,40
39,16,White,Male,45
35,9,White,Male,70
21,10,White,Male,32
29,12,White,Male,45
38,13,Black,Female,30
45,9,White,Female,40
30,14,Asian-Pac-Islander,Male,50
41,10,White,Female,40
37,9,Asian-Pac-Islander,Male,40
45,13,White,Male,60
20,9,White,Female,30
45,9,White,Male,48
20,9,White,Male,20
63,10,White,Female,60
35,10,White,Male,40
24,13,White,Male,50
19,10,White,Male,50
23,9,White,Male,35
34,13,White,Female,45
23,7,Black,Male,40
36,3,White,Male,50
46,9,White,Male,5
38,13,White,Male,42
55,8,White,Female,40
27,10,Asian-Pac-Islander,Male,40
48,10,White,Male,45
35,9,White,Female,50
53,10,Black,Male,40
47,9,White,Male,40
50,10,White,Male,22
32,10,White,Male,40
40,9,White,Male,46
41,10,White,Male,50
47,13,White,Male,40
21,10,Black,Female,25
45,14,White,Male,35
33,4,Black,Female,14
68,10,White,Female,25
44,15,White,Male,55
49,6,White,Male,50
45,16,White,Male,40
41,10,White,Male,65
29,4,White,Male,40
46,10,Asian-Pac-Islander,Male,60
19,9,White,Male,25
56,6,White,Male,40
55,9,White,Male,60
29,9,White,Male,50
21,9,White,Female,25
38,9,White,Male,40
52,3,White,Male,50
22,9,White,Female,40
20,9,White,Male,60
31,9,Black,Male,50
39,9,White,Male,40
55,10,White,Female,40
35,12,White,Male,40
67,9,White,Female,5
45,13,White,Male,55
61,14,White,Male,60
18,9,White,Male,30
51,13,White,Male,40
37,9,White,Male,40
21,10,White,Female,25
32,10,White,Female,38
48,9,Black,Male,45
62,4,White,Male,53
21,10,White,Male,40
28,9,White,Male,45
19,6,White,Male,45
20,10,White,Female,15
41,13,White,Male,40
29,13,Black,Female,40
47,13,White,Male,50
43,13,White,Male,37
20,10,White,Male,20
29,13,Black,Male,55
51,13,Black,Female,40
40,11,White,Male,40
26,3,White,Male,40
30,13,White,Female,40
36,9,White,Female,40
68,9,White,Male,20
42,10,White,Female,40
41,9,White,Male,40
43,13,White,Male,45
20,10,White,Male,20
43,13,White,Male,40
53,9,White,Male,60
45,10,White,Male,40
39,9,White,Male,40
31,14,White,Male,45
23,10,Asian-Pac-Islander,Male,25
69,9,White,Female,35
38,14,White,Female,40
37,9,White,Male,45
18,9,White,Female,40
41,9,White,Male,45
30,13,White,Female,55
23,12,White,Male,20
26,13,White,Male,30
37,9,White,Male,40
25,10,Black,Female,50
33,10,White,Male,40
37,13,White,Male,40
31,13,White,Male,40
27,10,White,Male,80
35,14,White,Male,40
28,10,White,Female,30
59,9,White,Male,50
42,13,White,Male,40
50,9,White,Male,40
27,12,White,Female,45
32,10,White,Female,40
27,9,Black,Male,40
43,13,White,Male,40
46,7,Amer-Indian-Eskimo,Male,40
41,10,White,Male,50
59,14,White,Female,60
20,10,White,Female,30
57,13,White,Male,40
46,9,White,Male,70
45,4,Black,Male,40
29,9,Asian-Pac-Islander,Male,45
23,7,White,Male,40
46,9,White,Male,48
55,9,White,Male,50
58,10,White,Male,40
38,11,Asian-Pac-Islander,Female,40
29,10,White,Male,50
57,9,Asian-Pac-Islander,Male,20
26,13,White,Female,40
42,13,Asian-Pac-Islander,Male,40
61,9,Asian-Pac-Islander,Male,45
31,10,White,Male,45
43,9,White,Male,40
47,13,White,Male,50
51,9,White,Male,56
23,9,White,Male,40
24,9,White,Female,40
25,10,White,Male,38
22,10,White,Male,40
38,11,White,Male,50
48,9,White,Female,16
33,9,White,Male,30
46,14,White,Male,55
18,4,Asian-Pac-Islander,Female,40
52,9,White,Male,40
46,13,White,Male,45
28,9,White,Male,40
37,10,Asian-Pac-Islander,Male,30
23,10,White,Female,15
45,14,White,Male,50
17,6,White,Female,16
56,14,White,Male,40
38,12,White,Male,45
81,4,White,Male,10
22,10,White,Female,30
43,10,White,Female,40
31,12,White,Female,40
42,13,White,Male,40
66,10,White,Male,50
50,9,White,Male,40
31,10,White,Male,40
35,10,White,Female,40
21,10,White,Female,35
36,13,Black,Female,35
33,4,White,Male,40
36,13,Black,Female,40
37,9,White,Male,55
50,9,White,Male,25
55,10,White,Male,40
29,9,White,Female,40
24,10,Black,Female,30
